order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,ship_mode,quantity,unit_price,discount_parsed,cleaned_discount,recorded_sales,cost,calculated_sales,calculated_profit,profit_margin,shipping_delay_days,order_month,order_year,payment_status,order_status,is_region_filled,is_shipmode_filled,is_discount_filled,is_shipping_invalid,is_discount_invalid,is_duplicate_conflict,is_completed_sale,data_quality_flag
ORD-2025-10465,3/11/2025,3/15/2025,CUST-7362,Arjun Bose,Corporate,East,Bihar,Patna,Office Supplies,Paper,Elite Paper 106,Same Day,3,3625.08,0.05,0.05,10331.48,7131.91,10331.478,3199.568,0.309691217,4,March,2025,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10466,1/29/2024,2/6/2024,CUST-1748,Aarav Sharma,Small Business,West,Madhya Pradesh,Indore,Office Supplies,Labels,Eco Labels 914,Standard Class,2,1258.9,0,0,2517.8,1478.54,2517.8,1039.26,0.412765112,8,January,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10467,1/4/2024,1/8/2024,CUST-2725,Mira Das,Small Business,East,Bihar,Patna,Technology,Accessories,Max Accessories 486,Same Day,9,1591.96,0.2,0.2,11462.11,7105.48,11462.112,4356.632,0.380089812,4,January,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10468,8/20/2024,8/21/2024,CUST-9470,Aditi Sen,Corporate,East,Odisha,Bhubaneswar,Technology,Copiers,Max Copiers 867,First Class,5,4288.33,0.1,0.1,19297.49,15451.66,19297.485,3845.825,0.199291514,1,August,2024,Refunded,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10469,1/9/2025,1/7/2025,CUST-4176,Aarav Sharma,Home Office,East,West Bengal,Kolkata,Office Supplies,Binders,Pro Binders 555,Second Class,3,2188.33,0,0,6564.99,5407.24,6564.99,1157.75,0.176352135,-2,January,2025,Paid,Completed,No,No,No,Yes,No,No,Yes,Invalid
ORD-2024-10470,1/19/2024,1/25/2024,CUST-3448,Aditi Sen,Corporate,West,Goa,Panaji,Technology,Copiers,Pro Copiers 971,First Class,3,1041.66,0.1,0.1,2812.48,2282.12,2812.482,530.362,0.188574362,6,January,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10471,7/28/2024,7/31/2024,CUST-4970,Aditi Sen,Consumer,North,Rajasthan,Jaipur,Furniture,Tables,Pro Tables 833,Same Day,2,4424.78,0.2,0.2,7079.65,4465.91,7079.648,2613.738,0.369190389,3,July,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10472,2/11/2024,2/15/2024,CUST-6147,Kabir Singh,Consumer,South,Telangana,Hyderabad,Office Supplies,Binders,Prime Binders 497,Standard Class,3,3019.14,0.25,0.25,6793.07,4985.22,6793.065,1807.845,0.266130973,4,February,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10473,3/2/2024,3/7/2024,CUST-7208,Rohan Mehta,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Storage,Pro Storage 756,Standard Class,7,263.46,0,0,1844.22,1094.21,1844.22,750.01,0.406681415,5,March,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10474,11/13/2024,11/13/2024,CUST-2794,Priya Menon,Consumer,West,Goa,Panaji,Technology,Copiers,Max Copiers 829,Standard Class,6,191.45,0.2,0.2,918.96,554.18,918.96,364.78,0.396948725,0,November,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10475,6/3/2024,6/10/2024,CUST-6249,Diya Patel,Corporate,North,Punjab,Ludhiana,Furniture,Furnishings,Prime Furnishings 827,Standard Class,3,1633.57,0,0,4900.71,2713.9,4900.71,2186.81,0.446223098,7,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10476,3/1/2025,3/8/2025,CUST-5712,Vikram Iyer,Consumer,East,West Bengal,Kolkata,Furniture,Chairs,Eco Chairs 365,Same Day,8,3378.82,0.25,0.25,20272.92,15873.38,20272.92,4399.54,0.217015605,7,March,2025,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10477,5/7/2024,5/14/2024,CUST-3004,Sneha Kapoor,Small Business,North,Rajasthan,Jaipur,Office Supplies,Storage,Classic Storage 545,First Class,3,383.58,0.1,0.1,1035.67,595.42,1035.666,440.246,0.425084921,7,May,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10478,8/23/2025,8/28/2025,CUST-6920,Vikram Iyer,Corporate,West,Gujarat,Ahmedabad,Furniture,Chairs,Pro Chairs 186,Standard Class,6,2193.23,0.1,0.1,11843.44,9356.88,11843.442,2486.562,0.209952647,5,August,2025,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10479,6/9/2024,6/13/2024,CUST-4838,Mira Das,Home Office,Unknown,Uttar Pradesh,Noida,Technology,Machines,Classic Machines 561,Same Day,7,4079.71,0.1,0.1,25702.17,14571.48,25702.173,11130.693,0.433064278,4,June,2024,Refunded,Returned,Yes,No,No,No,No,No,No,Warning
ORD-2024-10480,2/23/2024,2/20/2024,CUST-7520,Arjun Bose,Corporate,East,Odisha,Bhubaneswar,Furniture,Chairs,Max Chairs 594,Second Class,1,2202.55,,0,1651.91,1034.57,2202.55,1167.98,0.530285351,-3,February,2024,Paid,Completed,No,No,Yes,Yes,No,No,Yes,Invalid
ORD-2025-10481,1/5/2025,1/9/2025,CUST-9947,Neha Gupta,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Storage,Eco Storage 923,Unknown,5,905.16,0,0,4525.8,2714.51,4525.8,1811.29,0.400214327,4,January,2025,Paid,Completed,No,Yes,No,No,No,No,Yes,Warning
ORD-2025-10482,6/5/2025,6/13/2025,CUST-4403,Isha Nair,Consumer,North,Uttar Pradesh,Noida,Technology,Machines,Classic Machines 287,Same Day,4,2793.88,0.85,0,10616.74,6353.59,11175.52,4821.93,0.43147254,8,June,2025,Paid,Completed,No,No,No,No,Yes,No,Yes,Invalid
ORD-2024-10483,7/22/2024,7/22/2024,CUST-3583,Priya Menon,Consumer,South,Karnataka,Bengaluru,Technology,Accessories,Basic Accessories 518,Second Class,3,1286.22,0.25,0.25,2893.99,1856.03,2893.995,1037.965,0.358661642,0,July,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10484,12/25/2024,12/25/2024,CUST-9432,Mira Das,Corporate,East,Bihar,Patna,Technology,Copiers,Pro Copiers 984,Standard Class,1,829.66,0.15,0.15,705.21,438.32,705.211,266.891,0.378455526,0,December,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10485,12/28/2024,12/31/2024,CUST-1801,Mira Das,Small Business,South,Andhra Pradesh,Vijayawada,Furniture,Furnishings,Max Furnishings 297,First Class,6,3641.22,0.25,0.25,16385.49,13679.24,16385.49,2706.25,0.165161371,3,December,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10486,1/22/2025,1/23/2025,CUST-1594,Rahul Verma,Corporate,West,Goa,Panaji,Furniture,Bookcases,Elite Bookcases 802,Standard Class,4,2555.19,0.25,0.25,7665.57,5595.6,7665.57,2069.97,0.270034714,1,January,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10487,6/22/2025,6/26/2025,CUST-8132,Rahul Verma,Corporate,West,Goa,Panaji,Furniture,Tables,Pro Tables 257,Standard Class,3,1946.18,0.2,0.2,4670.83,3166.49,4670.832,1504.342,0.322071528,4,June,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10488,6/10/2025,6/17/2025,CUST-7685,Rahul Verma,Corporate,South,Telangana,Hyderabad,Furniture,Furnishings,Prime Furnishings 299,Standard Class,5,1231.1,0,0,6155.5,4282.09,6155.5,1873.41,0.304347332,7,June,2025,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10489,10/14/2024,10/20/2024,CUST-2183,Aditi Sen,Small Business,North,Rajasthan,Jaipur,Furniture,Tables,Eco Tables 487,Same Day,7,1547.6,0.2,0.2,8666.56,5967.44,8666.56,2699.12,0.311440756,6,October,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10490,2/7/2024,2/12/2024,CUST-1636,Arjun Bose,Home Office,East,West Bengal,Kolkata,Technology,Accessories,Prime Accessories 960,Second Class,1,452.19,0.2,0.2,361.75,262.53,361.752,99.222,0.274281828,5,February,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10491,9/16/2024,9/19/2024,CUST-1350,Aditi Sen,Consumer,West,Rajasthan,Udaipur,Office Supplies,Binders,Smart Binders 191,First Class,7,406.42,0.15,0.15,2418.2,1613.82,2418.199,804.379,0.332635569,3,September,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10492,4/29/2025,4/30/2025,CUST-4101,Mira Das,Corporate,South,Kerala,Kochi,Technology,Accessories,Prime Accessories 118,Standard Class,4,606.58,0.2,0.2,1941.06,1207.42,1941.056,733.636,0.377957153,1,April,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10493,6/28/2025,7/2/2025,CUST-4679,Ananya Rao,Corporate,South,Andhra Pradesh,Vijayawada,Office Supplies,Storage,Elite Storage 331,Second Class,2,2725.44,0.25,0.25,4088.16,3205.68,4088.16,882.48,0.215862393,4,June,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10494,2/13/2025,2/13/2025,CUST-3765,Kabir Singh,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Paper,Prime Paper 996,Second Class,7,2296.7,0.05,0.05,15273.05,11088.76,15273.055,4184.295,0.273965818,0,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10495,11/14/2024,11/22/2024,CUST-9056,Isha Nair,Consumer,West,Madhya Pradesh,Indore,Technology,Phones,Smart Phones 125,Standard Class,3,671.68,-0.13,0,1712.78,1569.38,2015.04,445.66,0.221166825,8,November,2024,Failed,Cancelled,No,No,No,No,Yes,No,No,Invalid
ORD-2024-10496,5/9/2024,5/15/2024,CUST-9801,Mira Das,Small Business,East,Assam,Guwahati,Technology,Phones,Eco Phones 220,Second Class,4,995.98,0.05,0.05,3784.72,2419.24,3784.724,1365.484,0.360788264,6,May,2024,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10497,7/4/2025,7/6/2025,CUST-2038,Kabir Singh,Small Business,East,Jharkhand,Ranchi,Furniture,Chairs,Eco Chairs 795,Second Class,2,3686.42,0.1,0.1,6635.56,3652.91,6635.556,2982.646,0.449494511,2,July,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10498,8/29/2024,8/29/2024,CUST-1567,Sneha Kapoor,Small Business,North,Uttar Pradesh,Noida,Technology,Accessories,Smart Accessories 896,Second Class,1,3106.88,0.2,0.2,2485.5,2028.43,2485.504,457.074,0.183895902,0,August,2024,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10499,9/7/2025,9/10/2025,CUST-1190,Karan Malhotra,Consumer,North,Punjab,Ludhiana,Furniture,Chairs,Basic Chairs 255,Same Day,2,447.55,0.05,0.05,850.35,600.98,850.345,249.365,0.293251563,3,September,2025,Refunded,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10500,12/22/2024,12/26/2024,CUST-5604,Rahul Verma,Home Office,North,Uttar Pradesh,Noida,Furniture,Chairs,Eco Chairs 210,Standard Class,9,1110.87,,0,7498.37,6059.07,9997.83,3938.76,0.39396149,4,December,2024,Paid,Cancelled,No,No,Yes,No,No,No,No,Warning
ORD-2024-10501,5/17/2024,5/22/2024,CUST-7661,Sneha Kapoor,Consumer,South,Kerala,Kochi,Technology,Phones,Prime Phones 533,Same Day,9,3795.99,0.85,0,34163.91,28577.15,34163.91,5586.76,0.163528121,5,May,2024,Paid,Completed,No,No,No,No,Yes,No,Yes,Invalid
ORD-2024-10502,8/11/2024,8/17/2024,CUST-3710,Neha Gupta,Consumer,East,Jharkhand,Ranchi,Office Supplies,Art,Elite Art 325,Second Class,6,3497.54,0.15,0.15,17837.45,13627.02,17837.454,4210.434,0.236044561,6,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10503,4/1/2024,4/9/2024,CUST-1534,Priya Menon,Small Business,East,Odisha,Bhubaneswar,Technology,Copiers,Prime Copiers 557,Second Class,6,826.93,0.1,0.1,4465.42,3377.1,4465.422,1088.322,0.243722094,8,April,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10504,9/28/2024,10/5/2024,CUST-7422,Aarav Sharma,Consumer,South,Tamil Nadu,Chennai,Technology,Phones,Smart Phones 674,Standard Class,7,1681.6,0.1,0.1,10594.08,7160.31,10594.08,3433.77,0.324121585,7,September,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10505,2/12/2025,2/17/2025,CUST-9693,Arjun Bose,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Art,Elite Art 553,Standard Class,4,4328.12,0,0,17312.48,14424.22,17312.48,2888.26,0.166831095,5,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10506,11/9/2024,11/14/2024,CUST-5458,Neha Gupta,Corporate,West,Madhya Pradesh,Indore,Office Supplies,Art,Classic Art 339,First Class,9,2438.29,0.2,0.2,17555.69,13293.2,17555.688,4262.488,0.242798118,5,November,2024,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10507,12/15/2024,12/15/2024,CUST-3011,Aarav Sharma,Small Business,North,Punjab,Ludhiana,Furniture,Furnishings,Smart Furnishings 352,First Class,2,669.8,0.1,0.1,1205.64,842.07,1205.64,363.57,0.301557679,0,December,2024,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10508,4/15/2025,4/22/2025,CUST-1826,Isha Nair,Small Business,North,Haryana,Gurugram,Office Supplies,Binders,Classic Binders 602,Same Day,4,2990.42,0.25,0.25,8971.26,6814.35,8971.26,2156.91,0.240424422,7,April,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10509,3/31/2024,4/7/2024,CUST-3333,Isha Nair,Small Business,North,Haryana,Gurugram,Technology,Machines,Smart Machines 853,Second Class,4,1831,0,0,7324,4179.63,7324,3144.37,0.42932414,7,March,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10510,5/12/2025,5/14/2025,CUST-7901,Neha Gupta,Consumer,West,Gujarat,Ahmedabad,Technology,Machines,Classic Machines 599,Same Day,8,3631.44,0.2,0.2,23241.22,17220.9,23241.216,6020.316,0.259036188,2,May,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10511,10/18/2024,10/21/2024,CUST-9759,Aarav Sharma,Consumer,South,Karnataka,Bengaluru,Office Supplies,Storage,Pro Storage 373,Second Class,2,4238.51,0,0,8477.02,6884.96,8477.02,1592.06,0.187808923,3,October,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10512,10/23/2024,10/26/2024,CUST-7232,Sneha Kapoor,Consumer,West,Madhya Pradesh,Indore,Furniture,Bookcases,Smart Bookcases 920,Standard Class,9,544.27,0.25,0.25,3673.82,2088.15,3673.8225,1585.6725,0.431613803,3,October,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10513,3/2/2025,3/3/2025,CUST-9943,Isha Nair,Corporate,South,Kerala,Kochi,Office Supplies,Labels,Pro Labels 849,Second Class,2,4031.45,0.25,0.25,6047.17,3368.79,6047.175,2678.385,0.44291508,1,March,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10514,6/27/2025,7/2/2025,CUST-8993,Aarav Sharma,Corporate,South,Kerala,Kochi,Technology,Accessories,Prime Accessories 849,First Class,6,1099.49,0.1,0.1,6212.38,4088.46,5937.246,1848.786,0.311387805,5,June,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10515,11/18/2024,11/22/2024,CUST-7729,Karan Malhotra,Home Office,South,Kerala,Kochi,Technology,Accessories,Smart Accessories 388,Standard Class,6,3872.94,0.1,0.1,20913.88,11684.68,20913.876,9229.196,0.441295339,4,November,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10516,4/11/2025,4/11/2025,CUST-9986,Rahul Verma,Corporate,North,Delhi,New Delhi,Office Supplies,Paper,Classic Paper 752,Standard Class,1,4458.49,-0.07,0,3566.79,2083.41,4458.49,2375.08,0.532709505,0,April,2025,Paid,Completed,No,No,No,No,Yes,No,Yes,Invalid
ORD-2024-10517,9/28/2024,10/4/2024,CUST-2731,Kabir Singh,Home Office,North,Delhi,New Delhi,Technology,Copiers,Classic Copiers 143,Standard Class,1,2233.18,0,0,2233.18,1585.82,2233.18,647.36,0.289882589,6,September,2024,Failed,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10518,5/25/2025,5/27/2025,CUST-4235,Rahul Verma,Consumer,East,Odisha,Bhubaneswar,Furniture,Furnishings,Basic Furnishings 386,Second Class,7,2123.28,0.2,0.2,11890.37,9234.53,11890.368,2655.838,0.223360454,2,May,2025,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10519,4/30/2025,4/26/2025,CUST-3377,Diya Patel,Corporate,East,Odisha,Bhubaneswar,Furniture,Tables,Classic Tables 592,First Class,7,1604.13,0.25,0.25,8421.68,6534.47,8421.6825,1887.2125,0.224089723,-4,April,2025,Paid,Cancelled,No,No,No,Yes,No,No,No,Invalid
ORD-2025-10520,7/3/2025,7/7/2025,CUST-3258,Priya Menon,Consumer,North,Uttar Pradesh,Noida,Furniture,Tables,Pro Tables 412,Standard Class,4,4365.21,0.2,0.2,13968.67,8857.58,13968.672,5111.092,0.365896772,4,July,2025,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10521,7/16/2024,7/23/2024,CUST-2155,Aarav Sharma,Home Office,South,Karnataka,Bengaluru,Technology,Machines,Prime Machines 393,Same Day,1,1695.91,0.05,0.05,1611.11,895.15,1611.1145,715.9645,0.444390824,7,July,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10522,3/25/2025,4/1/2025,CUST-8012,Diya Patel,Consumer,North,Punjab,Ludhiana,Office Supplies,Labels,Classic Labels 776,Second Class,6,2192.11,0.05,0.05,12495.03,9184.52,12495.027,3310.507,0.264945966,7,March,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10523,2/28/2025,3/8/2025,CUST-2917,Neha Gupta,Small Business,East,Jharkhand,Ranchi,Technology,Phones,Max Phones 612,First Class,9,3670.54,0,0,33034.86,24539.83,33034.86,8495.03,0.257153504,8,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10524,4/2/2024,4/3/2024,CUST-4653,Kabir Singh,Home Office,West,Goa,Panaji,Office Supplies,Paper,Basic Paper 315,Second Class,2,2902.63,0,0,5805.26,4654.36,5805.26,1150.9,0.198251241,1,April,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10525,11/30/2024,12/1/2024,CUST-3311,Ananya Rao,Corporate,West,Gujarat,Ahmedabad,Furniture,Chairs,Basic Chairs 333,First Class,9,4207.36,0.1,0.1,34079.62,21871.39,34079.616,12208.226,0.35822663,1,November,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10526,10/17/2024,10/17/2024,CUST-2924,Priya Menon,Home Office,East,West Bengal,Kolkata,Furniture,Chairs,Prime Chairs 215,Standard Class,5,2524.4,0.1,0.1,11359.8,7062.44,11359.8,4297.36,0.378295393,0,October,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10527,7/18/2025,7/21/2025,CUST-7198,Priya Menon,Consumer,East,Odisha,Bhubaneswar,Furniture,Tables,Elite Tables 815,Second Class,4,284.04,,0,908.93,572.08,1136.16,564.08,0.496479369,3,July,2025,Paid,Completed,No,No,Yes,No,No,No,Yes,Warning
ORD-2025-10528,10/1/2025,10/5/2025,CUST-3419,Aditi Sen,Home Office,North,Haryana,Gurugram,Office Supplies,Paper,Basic Paper 388,First Class,5,3247.56,0.15,0.15,13802.13,10075.93,13802.13,3726.2,0.269972823,4,October,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10529,10/7/2024,10/9/2024,CUST-2390,Diya Patel,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Binders,Eco Binders 855,Standard Class,9,3457.09,0.05,0.05,29558.12,21302.13,29558.1195,8255.9895,0.27931376,2,October,2024,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10530,2/6/2024,2/8/2024,CUST-3362,Karan Malhotra,Consumer,East,Jharkhand,Ranchi,Furniture,Bookcases,Classic Bookcases 947,Second Class,9,1822.25,0,0,16400.25,12146.96,16400.25,4253.29,0.259342998,2,February,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10531,5/30/2025,6/1/2025,CUST-8177,Rahul Verma,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Binders,Eco Binders 352,Standard Class,9,1994.51,0.05,0.05,17053.06,10742.38,17053.0605,6310.6805,0.370061462,2,May,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10532,8/1/2024,8/8/2024,CUST-6357,Diya Patel,Small Business,West,Maharashtra,Mumbai,Office Supplies,Storage,Pro Storage 364,Unknown,1,442.97,0.1,0.1,398.67,311.66,398.673,87.013,0.218256566,7,August,2024,Paid,Completed,No,Yes,No,No,No,No,Yes,Warning
ORD-2025-10533,10/5/2025,10/10/2025,CUST-7690,Priya Menon,Corporate,East,Assam,Guwahati,Furniture,Tables,Classic Tables 213,Second Class,9,2089.14,0.05,0.05,17862.15,9892.21,17862.147,7969.937,0.446191435,5,October,2025,Failed,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10534,8/25/2024,9/1/2024,CUST-4487,Isha Nair,Home Office,North,Rajasthan,Jaipur,Furniture,Tables,Smart Tables 659,Same Day,6,481.3,0.25,0.25,2165.85,2124.48,2165.85,41.37,0.019101046,7,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10535,4/27/2025,5/5/2025,CUST-8204,Rohan Mehta,Home Office,East,Bihar,Patna,Technology,Accessories,Classic Accessories 325,Second Class,4,3963.39,0.1,0.1,14268.2,11705.3,14268.204,2562.904,0.179623448,8,April,2025,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10536,5/19/2024,5/21/2024,CUST-1729,Diya Patel,Small Business,West,Maharashtra,Mumbai,Technology,Copiers,Eco Copiers 243,First Class,3,4000.98,0.2,0.2,9602.35,7387.57,9602.352,2214.782,0.230649949,2,May,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10537,4/10/2025,4/17/2025,CUST-4269,Ananya Rao,Small Business,West,Rajasthan,Udaipur,Furniture,Chairs,Elite Chairs 777,First Class,7,3788.9,0.25,0.25,19891.72,12295.76,19891.725,7595.965,0.381865575,7,April,2025,Failed,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10538,1/22/2024,1/30/2024,CUST-1370,Ananya Rao,Small Business,North,Haryana,Gurugram,Office Supplies,Art,Classic Art 772,Same Day,3,676.37,0.05,0.05,1927.65,1460.6,1927.6545,467.0545,0.242291604,8,January,2024,Failed,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10539,9/25/2024,10/1/2024,CUST-5381,Diya Patel,Small Business,East,Jharkhand,Ranchi,Furniture,Tables,Elite Tables 888,Second Class,9,3908.6,0.15,0.15,29900.79,24650.67,29900.79,5250.12,0.175584658,6,September,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10540,7/4/2025,7/4/2025,CUST-3694,Mira Das,Small Business,South,Tamil Nadu,Chennai,Furniture,Chairs,Classic Chairs 666,Standard Class,3,705.35,0.1,0.1,1904.45,1316.54,1904.445,587.905,0.308701485,0,July,2025,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10541,2/26/2024,2/23/2024,CUST-7563,Kabir Singh,Consumer,West,Gujarat,Ahmedabad,Furniture,Furnishings,Basic Furnishings 350,Standard Class,7,3852.07,0.2,0.2,21571.59,17118.07,21571.592,4453.522,0.206453098,-3,February,2024,Paid,Completed,No,No,No,Yes,No,No,Yes,Invalid
ORD-2025-10542,7/8/2025,7/9/2025,CUST-4188,Sneha Kapoor,Consumer,West,Maharashtra,Mumbai,Technology,Copiers,Elite Copiers 831,Same Day,3,2880.56,0,0,8641.68,5747.09,8641.68,2894.59,0.33495686,1,July,2025,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10543,9/17/2024,9/23/2024,CUST-9376,Rahul Verma,Home Office,South,Kerala,Kochi,Furniture,Bookcases,Eco Bookcases 759,Second Class,3,4067.62,0.2,0.2,9988.53,8368.24,9762.288,1394.048,0.142799311,6,September,2024,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10544,7/14/2024,7/20/2024,CUST-9094,Mira Das,Consumer,East,Bihar,Patna,Technology,Copiers,Max Copiers 440,Same Day,1,492.67,0.15,0.15,418.77,313.72,418.7695,105.0495,0.250852796,6,July,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10545,1/29/2025,2/5/2025,CUST-2366,Ananya Rao,Consumer,South,Kerala,Kochi,Office Supplies,Art,Smart Art 201,Same Day,8,3643.62,0.25,0.25,21861.72,18464.34,21861.72,3397.38,0.155403143,7,January,2025,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10546,5/27/2024,5/30/2024,CUST-7168,Kabir Singh,Small Business,East,Jharkhand,Ranchi,Office Supplies,Storage,Classic Storage 755,Same Day,7,2900.86,0.15,0.15,17260.12,13513.51,17260.117,3746.607,0.2170673,3,May,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10547,8/14/2025,8/22/2025,CUST-8157,Arjun Bose,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Paper,Prime Paper 143,First Class,5,2567.37,0.15,0.15,10911.32,6966.44,10911.3225,3944.8825,0.361540272,8,August,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10548,5/16/2024,5/23/2024,CUST-9146,Neha Gupta,Small Business,North,Uttar Pradesh,Noida,Technology,Copiers,Max Copiers 607,Standard Class,9,3722.09,0.1,0.1,30148.93,25155.07,30148.929,4993.859,0.165639682,7,May,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10549,5/29/2024,5/29/2024,CUST-5129,Rohan Mehta,Corporate,East,Bihar,Patna,Furniture,Bookcases,Prime Bookcases 402,Same Day,1,1072.01,0,0,1072.01,852.62,1072.01,219.39,0.204652942,0,May,2024,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10550,10/11/2025,10/13/2025,CUST-6028,Mira Das,Corporate,South,Telangana,Hyderabad,Office Supplies,Art,Pro Art 287,Second Class,3,3804.27,0.1,0.1,10271.53,8272.24,10271.529,1999.289,0.194643758,2,October,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10551,8/2/2024,8/10/2024,CUST-8687,Mira Das,Home Office,East,Odisha,Bhubaneswar,Technology,Accessories,Max Accessories 591,Standard Class,6,2126.44,0.2,0.2,10206.91,6764.53,10206.912,3442.382,0.337259888,8,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
